t,X,Y,Z,lastStop,status
15:47:38.551,326.631,138.656,-0.172,-0.03,busy
15:47:38.729,326.631,138.656,-0.172,-0.03,busy
15:47:38.907,326.631,138.656,-0.172,-0.03,busy
15:47:39.087,326.631,138.656,-0.172,-0.03,busy
15:47:39.265,326.631,138.656,-0.172,-0.03,busy
15:47:39.445,326.631,138.656,-0.172,-0.03,busy
15:47:39.596,326.631,138.656,-0.172,-0.03,busy
15:47:40.329,326.631,138.656,-0.172,-0.03,busy
15:47:40.584,326.631,138.656,-0.172,-0.03,busy
15:47:40.762,326.631,138.656,-0.172,-0.03,busy
15:47:40.919,389.962,138.65,0.005,-0.03,idle
15:47:41.030,389.962,138.65,0.005,-0.03,busy
15:47:41.207,389.962,138.65,0.005,-0.03,busy
15:47:41.385,389.962,138.65,0.005,-0.03,busy
15:47:41.563,389.962,138.65,0.005,-0.03,busy
15:47:41.708,389.962,138.65,0.005,-0.03,idle
15:47:41.888,389.962,138.65,0.005,-0.03,busy
15:47:42.497,389.962,138.65,0.005,-0.03,busy
15:47:42.719,389.962,138.65,0.005,-0.03,idle
15:47:42.876,389.962,138.65,0.005,-0.03,busy
15:47:43.130,389.962,138.65,0.005,-0.03,busy
15:47:43.308,389.962,138.65,0.005,-0.03,busy
15:47:43.486,389.962,138.65,0.005,-0.03,busy
15:47:43.664,389.962,138.65,0.005,-0.03,busy
15:47:43.842,389.962,138.65,0.005,-0.03,busy
15:47:44.020,389.962,138.65,0.005,-0.03,busy
15:47:44.193,389.962,138.65,0.005,-0.03,busy
15:47:44.304,389.962,138.65,0.005,-0.03,busy
15:47:45.008,389.962,138.65,0.005,-0.03,busy
15:47:45.263,389.962,138.65,0.005,-0.03,busy
15:47:45.442,389.962,138.65,0.005,-0.03,busy
15:47:45.595,389.962,199.975,0.035,-0.03,idle
15:47:45.705,389.962,199.975,0.035,-0.03,busy
15:47:45.876,389.962,199.975,0.035,-0.03,busy
15:47:46.054,389.962,199.975,0.035,-0.03,busy
15:47:46.232,389.962,199.975,0.035,-0.03,busy
15:47:46.379,389.962,199.975,0.035,-0.03,idle
15:47:46.557,389.962,199.975,0.035,-0.03,busy
15:47:47.142,389.962,199.975,0.035,-0.03,busy
15:47:47.420,389.962,199.975,0.0388,-0.03,busy
15:47:47.591,389.962,199.975,0.0388,-0.03,busy
15:47:47.846,389.962,199.975,0.0388,-0.03,busy
15:47:48.023,389.962,199.975,0.0388,-0.03,busy
15:47:48.177,389.962,199.975,0.0388,-0.03,busy
15:47:48.355,389.962,199.975,0.0388,-0.03,busy
15:47:48.533,389.962,199.975,0.0388,-0.03,busy
15:47:48.711,389.962,199.975,0.0388,-0.03,busy
15:47:48.843,389.962,199.975,0.0388,-0.03,idle
15:47:48.953,389.962,199.975,0.0388,-0.03,busy
15:47:49.658,389.962,199.975,0.0388,-0.03,busy
15:47:49.911,389.962,199.975,0.0388,-0.03,busy
15:47:50.064,389.962,199.975,0.0388,-0.03,busy
15:47:50.242,326.638,199.988,-0.0475,-0.03,idle
15:47:50.352,326.638,199.988,-0.0475,-0.03,busy
15:47:50.535,326.638,199.988,-0.0475,-0.03,busy
15:47:50.689,326.638,199.988,-0.0475,-0.03,busy
15:47:50.867,326.638,199.988,-0.0475,-0.03,busy
15:47:51.038,326.638,199.988,-0.0475,-0.03,idle
15:47:51.171,326.638,199.988,-0.0475,-0.03,busy
15:47:51.835,326.638,199.988,-0.0475,-0.03,busy
15:47:52.060,326.638,199.988,-0.0587,-0.03,idle
15:47:52.238,326.638,199.988,-0.0587,-0.03,busy
15:47:52.493,326.638,199.988,-0.0587,-0.03,busy
15:47:52.672,326.638,199.988,-0.0587,-0.03,busy
15:47:52.824,326.638,199.988,-0.0587,-0.03,busy
15:47:53.002,326.638,199.988,-0.0587,-0.03,busy
15:47:53.180,326.638,199.988,-0.0587,-0.03,busy
15:47:53.358,326.638,199.988,-0.0587,-0.03,busy
15:47:53.536,326.638,199.988,-0.0587,-0.03,busy
15:47:53.646,326.638,199.988,-0.0587,-0.03,busy
15:47:54.367,326.638,199.988,-0.0587,-0.03,busy
15:47:54.620,326.638,199.988,-0.0587,-0.03,busy
15:47:54.797,326.638,199.988,-0.0587,-0.03,busy
15:47:54.957,263.306,199.981,-0.015,-0.03,idle
15:47:55.069,263.306,199.981,-0.015,-0.03,busy
15:47:55.240,263.306,199.981,-0.015,-0.03,busy
15:47:55.417,263.306,199.981,-0.015,-0.03,busy
15:47:55.595,263.306,199.981,-0.015,-0.03,busy
15:47:55.741,263.306,199.981,-0.015,-0.03,idle
15:47:55.875,263.306,199.981,-0.015,-0.03,busy
15:47:56.539,263.306,199.981,-0.015,-0.03,busy
15:47:56.764,263.306,199.981,-0.0338,-0.03,idle
15:47:56.900,263.306,199.981,-0.0338,-0.03,busy
15:47:57.088,263.306,199.981,-0.0338,-0.03,busy
15:47:57.427,263.306,199.981,-0.0338,-0.03,busy
15:47:57.757,263.306,199.981,-0.0338,-0.03,busy
15:47:57.935,263.306,199.981,-0.0338,-0.03,busy
15:47:58.114,263.306,199.981,-0.0338,-0.03,busy
15:47:58.282,263.306,199.981,-0.0338,-0.03,idle
15:47:58.415,263.306,199.981,-0.0338,-0.03,busy
15:47:59.079,263.306,199.981,-0.0338,-0.03,busy
15:47:59.335,263.306,199.981,-0.0338,-0.03,busy
15:47:59.512,263.306,199.981,-0.0338,-0.03,busy
15:47:59.673,199.981,199.981,-0.0362,-0.03,idle
15:47:59.781,199.981,199.981,-0.0362,-0.03,busy
15:47:59.952,199.981,199.981,-0.0362,-0.03,busy
15:48:00.131,199.981,199.981,-0.0362,-0.03,busy
15:48:00.309,199.981,199.981,-0.0362,-0.03,busy
15:48:00.456,199.981,199.981,-0.0362,-0.03,idle
15:48:00.610,199.981,199.981,-0.0362,-0.03,busy
15:48:01.247,199.981,199.981,-0.0362,-0.03,busy
15:48:01.469,199.981,199.981,-0.0275,-0.03,idle
15:48:01.649,199.981,199.981,-0.0275,-0.03,busy
15:48:01.904,199.981,199.981,-0.0275,-0.03,busy
